date,portfolio,dependent_return,window,n_obs,alpha_daily,alpha_annualized,r2,beta_mkt_rf,beta_smb,beta_hml,beta_rmw,beta_cma,beta_mom
2022-01-26,G,G excess return,504,504,0.00020593987911393866,0.053261464243965495,0.9770777763718004,1.1112789589085368,-0.10279984469991717,-0.32070140993406765,0.12851502613073482,0.0441727445537093,0.013268698647884963
2022-01-27,G,G excess return,504,504,0.000206740278863785,0.05347388544853593,0.9770964336381147,1.1113352993837196,-0.10235111748565147,-0.3212499728410927,0.12863623844147593,0.044234639949968665,0.013094168924806845
2022-01-28,G,G excess return,504,504,0.00020339803425820148,0.05258715697570282,0.977291936160965,1.1120935761697057,-0.10075778124093053,-0.32492764080445596,0.1305875603301937,0.048175421543145365,0.011748500015882318
2022-01-31,G,G excess return,504,504,0.00020503061425632477,0.05302020266531726,0.9773400142472592,1.111255364566771,-0.10167423935626375,-0.3228684283340932,0.13131780693089193,0.04684751329845829,0.012991361572350495
2022-02-01,G,G excess return,504,504,0.00019881174462069723,0.051371581684876766,0.9773619776902903,1.1110951774425746,-0.10164768105526321,-0.32280765250052973,0.1324186989906028,0.04678707103963987,0.013147554693022942
2022-02-02,G,G excess return,504,504,0.00019508444557429146,0.050384707969295395,0.9773324475673631,1.1108223808987285,-0.10182688773308063,-0.32229046197593436,0.13174103662228756,0.046584687464268255,0.013263882586723105
2022-02-03,G,G excess return,504,504,0.000196269937604296,0.05069848955760259,0.9775281766535139,1.1113281025036283,-0.10126512208090581,-0.3233674679153075,0.13286215536208026,0.04680268213263608,0.01250727299325138
2022-02-04,G,G excess return,504,504,0.00019578973976156524,0.05057137729314087,0.9775393105559854,1.1113461580419546,-0.10158033108074917,-0.323173141866847,0.13169639856450513,0.046484636475476036,0.012141464403901446
2022-02-07,G,G excess return,504,504,0.00019340895548819115,0.049941390568831734,0.9775158307640694,1.1113379266911594,-0.10206088076486122,-0.3227940231493625,0.1323950387965554,0.04542904502262271,0.012384879850624145
2022-02-08,G,G excess return,504,504,0.00018845351122131966,0.048631321497689006,0.9775056180333895,1.1112490710977048,-0.10278455156452199,-0.32242905570124936,0.1308921712298748,0.0465221692697798,0.012249291114005124
2022-02-09,G,G excess return,504,504,0.00018834000372410626,0.04860133264216793,0.9775558445076322,1.1110176728183319,-0.10281436181785207,-0.3215772258783694,0.13154908068359517,0.04546276768543546,0.012754286057046284
2022-02-10,G,G excess return,504,504,0.00018765057891777118,0.04841920389682941,0.9776228602144673,1.1109381307101445,-0.10296673188488216,-0.3212971366356114,0.1312848432636393,0.04531446520178854,0.012855671839078132
2022-02-11,G,G excess return,504,504,0.00018303438943495504,0.047200533903538844,0.977718892142524,1.1112619884470811,-0.10304125256615179,-0.3219184000434343,0.13231017283335234,0.04328430566796194,0.01238239113770281
2022-02-14,G,G excess return,504,504,0.00018592713860523667,0.047964052003172775,0.9777067931546487,1.111210507162162,-0.10270163635833232,-0.3222154839717007,0.1331094391214668,0.04299089916106072,0.012383274733201484
2022-02-15,G,G excess return,504,504,0.00019185782609907898,0.049531143853986714,0.9777673741104893,1.111351199690904,-0.10215765497557901,-0.3227898665015724,0.13298472460825445,0.04207693741888909,0.011983526421759927
2022-02-16,G,G excess return,504,504,0.0001854278207466054,0.04783222144938515,0.9777970507872347,1.1113293462378013,-0.10239890589367862,-0.32292805479081255,0.13226920429700204,0.043076514297317445,0.011809808207032129
2022-02-17,G,G excess return,504,504,0.00018445142275278994,0.04757447930411374,0.9778795030736518,1.1115613248691854,-0.1023846076307941,-0.32261712842138074,0.13188879125408043,0.03945124100864744,0.01135522060946198
2022-02-18,G,G excess return,504,504,0.0001974239895860419,0.0510040391289488,0.978105092659419,1.1111687473342007,-0.10270264324135948,-0.3230387711478559,0.1300786263346415,0.0419494341737821,0.010851285829799821
2022-02-22,G,G excess return,504,504,0.00020208466410625016,0.0522389112003383,0.9779210546447765,1.1108318575868272,-0.1028143768906242,-0.32273981914147865,0.12975788672135205,0.04188495894255419,0.011021014034217444
2022-02-23,G,G excess return,504,504,0.00019619434601533,0.050678478834913054,0.9779273678689627,1.1114175709210894,-0.10258775544944208,-0.32295160263471345,0.13070620932737056,0.04193284259256894,0.010969848326720516
2022-02-24,G,G excess return,504,504,0.00019631623273753715,0.05071074506452633,0.9780477093756839,1.1121025661815669,-0.10073177455775686,-0.3265856641227823,0.12992228359631183,0.04131130071793044,0.007958557881131695
2022-02-25,G,G excess return,504,504,0.00018818054122485574,0.04855920384734369,0.9775174890604084,1.1105695556239128,-0.09893635108187245,-0.32930332083904884,0.12901449783840171,0.04478060492680112,0.0064609286827121215
2022-02-28,G,G excess return,504,504,0.00016911883456985423,0.043535370484853786,0.9780446252902137,1.1113187495594796,-0.1006387818625984,-0.32769615064468977,0.12599733780677533,0.04764383349733652,0.0070923709559457225
2022-03-01,G,G excess return,504,504,0.00016381556990717984,0.04214192941541617,0.9777244907033225,1.1114356143328348,-0.10054062622254463,-0.32696956497319635,0.12690583865917257,0.045351124878991726,0.00740896832416902
2022-03-02,G,G excess return,504,504,0.00017452426057101104,0.04495756434712184,0.9776540154066353,1.1108893549479117,-0.0992765926448718,-0.3270777510231659,0.12728095428911726,0.046193985045545255,0.00804213104276187
2022-03-03,G,G excess return,504,504,0.0001845888715679427,0.04761075818172422,0.9778993519978154,1.1144837886548886,-0.10226292436097259,-0.32974472693278417,0.12546756186542762,0.05257580212726313,0.006937194748289762
2022-03-04,G,G excess return,504,504,0.00017399588395339256,0.04481846080021956,0.9777357859499802,1.1149712959991394,-0.10185494311574654,-0.3295370886674961,0.12666623693719029,0.048683825714387244,0.006601211118998777
2022-03-07,G,G excess return,504,504,0.0001861898356553238,0.04803341625362778,0.9780753190595041,1.1142358250890603,-0.09967257447120649,-0.33287050067949936,0.12943424178471113,0.05337390463062476,0.006127155398078841
2022-03-08,G,G excess return,504,504,0.0002074734587863161,0.05366850436733306,0.9774032289120446,1.1110739055389516,-0.09659342376077332,-0.33779747152183087,0.1301147241570806,0.059099104701156834,0.005516490062238017
2022-03-09,G,G excess return,504,504,0.0001999856049012009,0.05168257483049876,0.9773575023641746,1.1084414928407291,-0.09001721098527161,-0.34123379280491056,0.1330777755997472,0.05742307960343282,0.004727215233806446
2022-03-10,G,G excess return,504,504,0.00018146086689884062,0.04678544785673333,0.9771414888363389,1.1105798377662586,-0.08931236329564204,-0.34238099133222855,0.13429497800721366,0.05821655313427349,0.004210569175394311
2022-03-11,G,G excess return,504,504,0.00015501490650074326,0.03983362980878158,0.9763466561338081,1.1181408398349715,-0.08957045692318123,-0.3434284173474139,0.13574697923117354,0.06486297263390563,0.0044813082753034595
2022-03-14,G,G excess return,504,504,0.00014113264626176915,0.03620284123746198,0.9748575339992448,1.1139931039625524,-0.08293697087759636,-0.3487279785212417,0.1335611202063674,0.0671402787447233,0.002496118349555947
2022-03-15,G,G excess return,504,504,0.00013604582813809461,0.03487559024999243,0.9717180680997387,1.1151169429027836,-0.08379136067084095,-0.34737016805417303,0.1324556576305502,0.06665137373718531,0.0031307627949251496
2022-03-16,G,G excess return,504,504,0.0001445407968563307,0.037093043208998644,0.9712054486705164,1.1183344081219713,-0.08440122527979455,-0.34826659368730134,0.13103078573697483,0.06827206450367268,0.002708697680140042
2022-03-17,G,G excess return,504,504,0.0001215076461798312,0.031091620458201463,0.970750714923157,1.1190871558049524,-0.08046091267546829,-0.3432826853415967,0.13716744835356728,0.05899695243062947,0.0067167545633330375
2022-03-18,G,G excess return,504,504,0.00011737330657783566,0.030018061531514206,0.970879899784656,1.1198431883380475,-0.08459199539655064,-0.3441616683912984,0.13584782042638419,0.06432414013767648,0.005662997458368679
2022-03-21,G,G excess return,504,504,0.0001099215956462145,0.028085895819486506,0.9704915285350163,1.1230957065706642,-0.08766894210027375,-0.34390848750109226,0.13432608138062724,0.07354594817058101,0.006348353826870984
2022-03-22,G,G excess return,504,504,8.49944980259144e-05,0.021648708582753695,0.971276589453647,1.1287788795765863,-0.10199981692711338,-0.33605739281309976,0.1206611129748661,0.08218225371141646,0.00578604048145195
2022-03-23,G,G excess return,504,504,8.398025063270844e-05,0.0213876404604445,0.9696243270431879,1.137882587902372,-0.10874726080647117,-0.3307175991242507,0.11850725566634492,0.08282945520869972,0.0076345357752800455
2022-03-24,G,G excess return,504,504,0.00010249526910100644,0.026163903755217488,0.9699781474501736,1.139963518148735,-0.11294515631124893,-0.3267502236437864,0.11440040013211301,0.08115710355013438,0.008273369450280923
2022-03-25,G,G excess return,504,504,0.00011183367005178604,0.028581335974313893,0.969610303095299,1.1479977653861633,-0.1219241072044476,-0.32050568567729004,0.10650621417455562,0.08382029839728464,0.009780215786458275
2022-03-28,G,G excess return,504,504,0.00011510103487525898,0.029428497687280286,0.969237976779515,1.1472950313687815,-0.1225794287183749,-0.32069219908292423,0.1044424565168349,0.0863144875876347,0.009547275935500987
2022-03-29,G,G excess return,504,504,0.00012241046516410153,0.031326202583248586,0.9694122376005109,1.1513619506812713,-0.1251433213674185,-0.3228704610270549,0.10322068255123906,0.09411042175347385,0.009507257032087683
2022-03-30,G,G excess return,504,504,0.00010941319318801724,0.027954202986204768,0.9692347538726845,1.1520450010445853,-0.1252197197948203,-0.3218940261084832,0.10265764382694288,0.09103760764710524,0.009584960199957158
2022-03-31,G,G excess return,504,504,0.0001166700222370609,0.029835551378065484,0.9686401081008069,1.1508373589191736,-0.12446715837649804,-0.3229845477520072,0.10286583810679849,0.0922284361017933,0.009262845759916207
2022-04-01,G,G excess return,504,504,0.0001129130682089849,0.028861125281444577,0.9685946635671218,1.154166146891341,-0.1292447395304841,-0.32387975901767563,0.10090813010611355,0.10067587348682246,0.008025342616926742
2022-04-04,G,G excess return,504,504,0.00012180588722932589,0.031169107432667653,0.9685391938081902,1.1543017806464066,-0.1303690115067224,-0.3253296965807447,0.09929065934437921,0.10264606975510537,0.006670719437304976
2022-04-05,G,G excess return,504,504,0.00011724662080688083,0.02998518277801865,0.9668561631271162,1.157282682240688,-0.12961578376045055,-0.3259764133036357,0.1011773106531646,0.10275275694060754,0.006662894739865445
2022-04-06,G,G excess return,504,504,9.45049910858652e-05,0.024099953295837917,0.9666152275722968,1.1583349225175912,-0.12812753282096756,-0.329407766851835,0.10146545815992457,0.10470178861313983,0.005077096217375541
2022-04-07,G,G excess return,504,504,9.967947466272254e-05,0.025436089993183364,0.9668692451584779,1.1617707490648332,-0.12817810859026973,-0.3279983124832656,0.10233709914528163,0.10187629022353288,0.004647721240601545
2022-04-08,G,G excess return,504,504,9.199425278851754e-05,0.02345226437535053,0.966826222790261,1.1612906791229243,-0.12653528979348966,-0.3304871144971881,0.10401758212770594,0.10200468727637539,0.003715716544190199
2022-04-11,G,G excess return,504,504,7.804169785588507e-05,0.01986038501952203,0.9670863026382542,1.162614112976647,-0.12651771993129932,-0.3288742608409168,0.10415180428412707,0.1002807692777295,0.00446480428390393
2022-04-12,G,G excess return,504,504,8.663639177955914e-05,0.022071474293600346,0.9669833192649516,1.1659973631818963,-0.12618024335016179,-0.33321728512245413,0.10733044642976128,0.10626145182141417,0.004310668308205031
2022-04-13,G,G excess return,504,504,9.542512581446165e-05,0.02433742037793407,0.9670334776015315,1.1653108760251618,-0.12708996812802156,-0.33396045913508404,0.10637563774618194,0.10722569732300156,0.004150414065932302
2022-04-14,G,G excess return,504,504,9.793361723621434e-05,0.024985086939538936,0.967330884215237,1.1666413490622323,-0.1267367589284548,-0.3365752692938407,0.10845446068781879,0.10795121994899048,0.004672682221860587
2022-04-18,G,G excess return,504,504,0.00011807840168435218,0.03020107394002003,0.9670356441652193,1.1691303016250467,-0.12996141766730515,-0.33144070244128193,0.10614534327959058,0.10558158640083212,0.005216626601874918
2022-04-19,G,G excess return,504,504,0.00010612192742826687,0.027102064090888334,0.9671394863078435,1.1701076288769623,-0.13069017068886815,-0.3319791307845444,0.10721433102900736,0.10887753991607174,0.00503386427487409
2022-04-20,G,G excess return,504,504,0.00010343057701263052,0.02640577171738534,0.9666178188196262,1.1698027957701473,-0.131003330373216,-0.33215625591852654,0.10651007850837499,0.10780812333769858,0.00435734117323872
2022-04-21,G,G excess return,504,504,0.0001033650689230571,0.026388829662914892,0.9664218719004884,1.1706320679673996,-0.13162634948938673,-0.33245382230189535,0.10571952396271374,0.10903316243680847,0.004124392691873346
2022-04-22,G,G excess return,504,504,0.00011708479169929693,0.029943184796237254,0.9665574943655961,1.1678780657721242,-0.12933925567677246,-0.3330695106011356,0.10676232445680275,0.10632558743488095,0.003746878521845732
2022-04-25,G,G excess return,504,504,0.00011719507281014434,0.029971804827522153,0.9665212811662622,1.1677490456167898,-0.12919005728393998,-0.33318399631580853,0.10698646271375202,0.10599761531069517,0.0036838194824533096
2022-04-26,G,G excess return,504,504,0.00011702356886472945,0.02992729665618321,0.9670110523302083,1.1672770371502688,-0.12957713511227018,-0.3334299947156841,0.10691957429459197,0.1067777893079917,0.0037553460304074215
2022-04-27,G,G excess return,504,504,0.00012124728568317143,0.031023980094543546,0.9668315132242977,1.1680643120859717,-0.13126612335500681,-0.33333468120074117,0.10552229034684892,0.10944990473749401,0.00406571190987575
2022-04-28,G,G excess return,504,504,0.00010867352425853762,0.02776263459208783,0.9679888858533743,1.1684311866567176,-0.14178819205252235,-0.3351993575560789,0.09445643027061332,0.12763249864978798,0.005075429515560456
2022-04-29,G,G excess return,504,504,0.00010667168203773325,0.027244351639548414,0.9686253835755664,1.1681783814536275,-0.14079017480967054,-0.3348124178203672,0.09409463666017517,0.1271775148041855,0.005227573744608543
2022-05-02,G,G excess return,504,504,0.00011312748030951183,0.028916711770054615,0.9682765246839184,1.1686518549420937,-0.14008074191806386,-0.3346296321309678,0.09426067176704354,0.12277007220333784,0.004311031967697862
2022-05-03,G,G excess return,504,504,0.00011161833412030212,0.02852552811263953,0.9682550959393055,1.1687144561547846,-0.14013609486647943,-0.334363811479495,0.09437254781939923,0.1229957851869968,0.0044689116647846135
2022-05-04,G,G excess return,504,504,0.0001187223956138818,0.03036825540687116,0.9687302861969381,1.1684493507392806,-0.13922540076952628,-0.33518247594274353,0.09503858854033956,0.12227488423247407,0.005054854248407664
